lnexp_pc_month,hhsize,hhsize2,agehead,agehead2,north,central,rural,nevermarried,sharenoedu,shareread,nrooms,floor_cement,electricity,flushtoilet,soap,bed,bike,musicplayer,coffeetable,iron,dimbagarden,goats,dependratio,hfem,grassroof,mortarpestle,table,clock,ea,EA,hhwght,region,eatype,psu,strataid,lnzline,case_id
7.7086143,5,25,33,1089,0,0,0,0,0,1,3,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,1,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003070
7.6601853,3,9,22,484,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,.5,0,1,0,0,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003086
7.6680007,3,9,27,729,0,0,0,0,0,.5,5,0,0,0,0,1,0,0,0,0,0,0,.5,0,0,0,1,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003102
7.4059391,4,16,29,841,0,0,0,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,4,1,0,0,1,1,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003104
7.6764245,6,36,28,784,0,0,0,0,0,1,5,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003108
7.4240365,3,9,33,1089,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,.33333334,0,1,0,0,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003117
6.0620465,6,36,55,3025,0,0,0,0,0,.80000001,4,1,0,0,0,0,0,0,1,1,0,0,.2,1,0,0,0,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003174
8.5406351,10,100,71,5041,0,0,0,0,.11111111,.75,4,1,1,1,1,1,0,1,1,1,0,0,.42857143,0,0,1,1,1,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003178
7.3578901,2,4,21,441,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003201
7.5829954,2,4,40,1600,0,0,0,0,0,.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003228
7.5829067,2,4,29,841,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003234
7.4796643,4,16,32,1024,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003237
7.7098999,4,16,29,841,0,0,0,0,0,1,4,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003245
8.5493746,4,16,28,784,0,0,0,0,0,1,4,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003298
7.5854454,3,9,28,784,0,0,0,0,0,.5,3,1,0,0,0,1,0,0,0,1,0,0,.5,0,0,0,1,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003314
8.1828175,1,1,36,1296,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,30334003,90.5,South,Major Urban,30334003,29,7.5549998,30334003336
7.7439241,4,16,35,1225,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003008
7.6330867,2,4,31,961,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003036
7.3467813,3,9,29,841,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,.5,0,1,0,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003047
6.581409,6,36,26,676,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003086
6.7684941,3,9,51,2601,0,0,0,0,0,.5,3,1,0,0,0,0,0,0,0,0,0,0,.5,1,1,1,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003133
7.0653486,3,9,55,3025,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003153
6.3898454,8,64,40,1600,0,0,0,0,.14285715,.75,3,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003155
6.5529008,7,49,49,2401,0,0,0,0,0,.83333331,4,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,1,1,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003156
8.1984825,4,16,25,625,0,0,0,0,0,.66666669,4,1,0,0,0,1,0,1,1,1,0,0,.66666669,0,0,0,0,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003202
7.3501287,4,16,35,1225,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003206
6.71416,7,49,62,3844,0,0,0,0,.33333334,.80000001,4,1,0,0,0,0,0,0,0,1,0,1,.40000001,0,0,1,1,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003226
6.7819638,4,16,26,676,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003236
7.5222054,3,9,53,2809,0,0,0,0,.5,1,4,1,0,0,0,1,0,0,0,1,1,0,2,1,0,1,1,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003243
7.2310472,6,36,41,1681,0,0,0,0,.40000001,.75,4,1,0,0,0,1,0,0,0,0,1,0,.5,0,0,1,1,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003265
7.263577,5,25,60,3600,0,0,0,0,0,.80000001,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003284
7.7873878,9,81,30,900,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,1,0,0,1.25,0,0,0,0,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003286
7.4455881,10,100,96,9216,0,0,0,0,0,.66666669,8,1,0,0,0,1,0,1,1,1,1,0,4,1,0,1,1,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003297
7.4990902,6,36,58,3364,0,0,0,0,0,1,4,0,0,0,0,1,1,1,1,0,1,0,.5,0,0,1,1,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003318
7.6826367,4,16,44,1936,0,0,0,0,0,.5,4,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003345
6.6658578,3,9,67,4489,0,0,0,0,0,.5,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,3,30335003,90.5,South,Major Urban,30335003,29,7.5549998,30335003353
7.7112479,5,25,28,784,0,0,0,0,0,.5,2,1,0,0,0,1,0,1,1,0,0,0,1.5,0,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006006
8.1606026,4,16,32,1024,0,0,0,0,0,1,3,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006018
7.9088378,4,16,23,529,0,0,0,0,0,.5,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006055
7.5600586,5,25,38,1444,0,0,0,0,0,.66666669,5,1,0,0,0,1,0,1,1,1,0,0,.66666669,1,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006093
6.8362832,4,16,33,1089,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006097
6.8519101,5,25,27,729,0,0,0,0,0,1,2,1,0,0,0,1,1,1,1,0,0,0,1.5,0,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006139
7.5155373,5,25,33,1089,0,0,0,0,0,1,2,1,1,0,0,1,0,1,1,1,0,0,1.5,0,0,0,0,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006163
8.4005117,3,9,26,676,0,0,0,0,0,1,3,1,1,0,0,1,0,1,1,0,0,0,.5,0,0,0,0,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006169
7.3445692,6,36,42,1764,0,0,0,0,0,1,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006176
8.3846273,2,4,60,3600,0,0,0,0,0,1,4,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006187
7.189858,6,36,46,2116,0,0,0,0,0,.66666669,3,1,0,0,0,1,0,0,0,0,1,0,1.3333334,0,0,0,1,0,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006199
8.2435904,3,9,27,729,0,0,0,0,0,1,2,1,0,0,0,1,0,1,1,1,0,0,.5,0,0,1,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006213
6.9223523,2,4,27,729,0,0,0,0,0,.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006219
7.6029353,3,9,36,1296,0,0,0,0,0,1,4,1,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006233
6.0155134,10,100,43,1849,0,0,0,0,.22222222,.60000002,4,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006238
7.1115947,6,36,32,1024,0,0,0,0,0,1,2,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006242
7.8730683,2,4,42,1764,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006259
7.5221357,5,25,41,1681,0,0,0,0,0,1,3,1,0,0,0,1,0,1,1,1,0,0,1.5,0,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006323
6.7821989,4,16,32,1024,0,0,0,0,0,.5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006328
8.0102491,6,36,27,729,0,0,0,0,0,1,3,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,1,1,6,30335006,90.5,South,Major Urban,30335006,29,7.5549998,30335006345
9.1780005,2,4,46,2116,0,0,0,0,0,1,4,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001012
9.5053635,1,1,30,900,0,0,0,1,0,1,3,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001057
7.6435308,2,4,25,625,0,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001182
6.760262,5,25,30,900,0,0,0,0,.25,1,3,0,0,0,0,1,0,0,1,0,0,0,1.5,0,1,0,1,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001196
6.1741385,8,64,45,2025,0,0,0,0,.14285715,.33333334,2,0,0,0,0,0,0,0,0,0,0,0,1.6666666,0,1,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001219
7.7171397,4,16,29,841,0,0,0,0,0,1,3,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001239
7.9289665,6,36,35,1225,0,0,0,0,0,1,5,1,1,0,0,1,0,0,1,1,0,0,.75,0,0,0,1,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001304
6.9023905,5,25,25,625,0,0,0,0,0,1,2,1,0,0,0,1,1,1,1,0,0,0,1.5,0,0,0,0,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001332
8.4793091,1,1,52,2704,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001352
6.6444559,4,16,26,676,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0,0,0,1.5,0,1,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001363
6.7163,5,25,71,5041,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001404
7.6999254,4,16,29,841,0,0,0,1,0,1,4,0,0,0,0,1,0,0,1,0,0,0,.33333334,1,0,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001407
8.033185,1,1,34,1156,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001433
6.6718588,4,16,74,5476,0,0,0,0,0,.5,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001452
7.2394099,3,9,31,961,0,0,0,0,0,.5,3,1,0,0,0,1,0,1,1,0,0,0,.5,0,0,0,0,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001467
8.1632738,1,1,29,841,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001478
7.6295052,2,4,51,2601,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001527
8.8726311,5,25,45,2025,0,0,0,0,0,.80000001,4,1,1,1,1,1,0,1,1,1,0,0,.2,0,0,0,1,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001556
8.3210649,3,9,34,1156,0,0,0,0,0,1,3,1,1,1,0,1,0,1,1,1,0,0,.5,0,0,0,1,1,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001559
8.1536474,1,1,43,1849,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,30336001,90.5,South,Major Urban,30336001,29,7.5549998,30336001579
7.6004605,4,16,45,2025,0,0,0,0,0,.75,4,1,0,0,0,1,0,0,0,1,0,0,.25,0,0,0,1,0,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002045
8.9314108,5,25,30,900,0,0,0,0,0,1,6,1,1,1,0,1,0,1,1,1,0,0,.25,0,0,0,0,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002061
8.8999233,6,36,39,1521,0,0,0,0,.2,.66666669,5,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002075
8.7604618,7,49,50,2500,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,0,0,.16666667,0,0,1,1,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002093
6.7471085,7,49,58,3364,0,0,0,0,.16666667,1,6,0,0,0,0,0,1,0,0,0,1,0,.40000001,0,0,0,0,0,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002095
8.9075651,4,16,42,1764,0,0,0,0,0,1,5,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002135
8.8978739,1,1,20,400,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002152
7.2887616,5,25,33,1089,0,0,0,0,.25,0,6,0,0,0,0,0,1,1,1,0,1,0,1.5,0,0,1,0,0,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002153
8.8750296,3,9,29,841,0,0,0,0,0,.66666669,4,1,1,1,0,1,0,0,1,1,0,0,.33333334,0,0,0,0,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002217
7.3402624,6,36,31,961,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002223
8.6809397,7,49,63,3969,0,0,0,0,0,1,6,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002237
9.513608,4,16,40,1600,0,0,0,0,0,.66666669,6,1,1,1,0,1,1,1,1,1,0,0,.66666669,0,0,0,1,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002239
9.5262337,3,9,29,841,0,0,0,1,0,1,5,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002275
8.3532505,9,81,31,961,0,0,0,0,0,.85714287,4,1,1,1,0,1,0,0,1,1,0,0,.42857143,0,0,1,0,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002291
8.5861216,4,16,47,2209,0,0,0,0,0,1,4,1,1,1,0,1,0,1,1,1,0,0,.33333334,0,0,1,1,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002312
6.7730708,4,16,40,1600,0,0,0,0,.33333334,.33333334,6,1,0,0,0,0,0,1,0,0,0,0,.33333334,0,0,0,0,0,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002344
6.8288426,9,81,65,4225,0,0,0,0,.125,.33333334,3,0,0,0,0,0,1,0,0,0,0,0,3.5,0,0,0,0,0,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002369
9.1742039,2,4,19,361,0,0,0,1,0,1,4,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002383
9.0059605,5,25,26,676,0,0,0,0,0,.75,4,1,1,1,1,1,0,1,0,1,0,0,.5,0,0,0,0,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002387
8.3214884,8,64,62,3844,0,0,0,0,0,1,5,1,1,1,0,1,0,1,1,1,0,0,.14285715,0,0,1,1,1,2,30336002,90.5,South,Major Urban,30336002,29,7.5549998,30336002400
9.0120869,1,1,24,576,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002021
8.1025877,8,64,36,1296,0,0,0,0,0,.75,5,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002063
7.6916776,3,9,26,676,0,0,0,0,0,1,5,1,0,0,1,0,0,0,0,1,0,0,.5,0,0,0,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002070
7.2557807,8,64,44,1936,0,0,0,0,0,1,6,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002124
7.4929414,3,9,24,576,0,0,0,0,0,.66666669,4,0,0,0,1,1,0,1,1,0,0,1,.66666669,0,1,0,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002176
9.9567318,1,1,38,1444,0,0,0,0,0,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002207
6.2117572,6,36,54,2916,0,0,0,0,.2,.33333334,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002216
7.8717556,3,9,50,2500,0,0,0,0,0,1,3,1,0,0,1,1,1,1,0,1,0,0,.5,0,0,0,1,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002221
7.6564546,9,81,55,3025,0,0,0,0,0,.66666669,5,1,0,0,0,1,0,1,1,1,1,0,2,0,0,1,1,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002270
8.8774767,4,16,43,1849,0,0,0,0,0,1,4,1,1,0,1,1,0,1,0,1,0,0,.33333334,1,0,0,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002278
9.1261539,1,1,20,400,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002329
8.1319723,4,16,56,3136,0,0,0,0,0,.75,5,1,1,0,1,1,0,1,1,1,0,0,.5,1,0,1,1,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002344
7.5648952,4,16,27,729,0,0,0,0,0,1,3,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002364
7.7552824,4,16,26,676,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002388
7.3694592,3,9,29,841,0,0,0,0,0,.5,2,0,0,0,1,0,1,1,1,0,0,0,.5,0,1,0,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002395
7.7614632,4,16,25,625,0,0,0,0,0,1,4,1,1,0,0,1,0,1,1,1,0,0,.33333334,0,0,0,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002398
7.6324563,3,9,34,1156,0,0,0,0,0,.5,3,1,0,0,0,0,0,0,1,0,0,0,.5,0,0,0,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002400
7.9511452,3,9,23,529,0,0,0,1,0,1,5,1,0,0,0,1,1,1,1,1,0,0,.5,0,0,0,0,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002439
7.1801682,6,36,32,1024,0,0,0,0,0,1,4,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002467
7.5973268,7,49,34,1156,0,0,0,0,0,1,3,1,0,0,0,1,0,0,1,1,0,0,.16666667,0,0,1,1,1,2,30338002,90.5,South,Major Urban,30338002,29,7.5549998,30338002508
8.6589384,2,4,21,441,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005008
7.3244729,3,9,24,576,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005056
8.6161633,3,9,37,1369,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,.5,0,0,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005082
7.0798216,5,25,27,729,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1.5,0,1,0,1,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005087
8.4115314,2,4,20,400,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005094
6.8480501,3,9,35,1225,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005110
8.3869543,4,16,32,1024,0,0,0,0,0,1,4,1,1,0,1,1,1,1,1,1,0,1,.33333334,0,0,1,1,1,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005125
8.2680187,1,1,29,841,0,0,0,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005136
8.1326199,5,25,30,900,0,0,0,0,.25,.5,4,1,0,0,0,1,0,1,1,1,0,0,1.5,0,1,0,1,1,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005142
7.953939,3,9,36,1296,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,.5,0,1,1,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005184
7.1495652,5,25,33,1089,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1.5,0,1,1,1,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005195
7.9671006,3,9,32,1024,0,0,0,0,0,.5,2,1,0,0,0,1,0,0,1,0,0,0,.5,1,0,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005198
7.8815012,3,9,25,625,0,0,0,0,0,.5,2,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005207
7.1917214,6,36,31,961,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005245
8.1734362,3,9,49,2401,0,0,0,0,0,.5,3,1,0,0,0,1,0,0,0,0,0,0,.5,1,1,0,1,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005246
7.2309971,3,9,28,784,0,0,0,0,0,.5,2,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005259
8.3083277,1,1,20,400,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005266
8.0107317,4,16,41,1681,0,0,0,0,0,.5,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005283
7.7672625,5,25,29,841,0,0,0,0,0,.5,2,1,0,0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005298
8.1615438,1,1,58,3364,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30338005,90.5,South,Major Urban,30338005,29,7.5549998,30338005312
8.793807,2,4,24,576,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,6,30338006,90.5,South,Major Urban,30338006,29,7.5549998,30338006015
8.158143,4,16,46,2116,0,0,0,0,0,1,3,1,0,0,0,1,0,0,1,1,0,0,.33333334,1,0,0,0,1,6,30338006,90.5,South,Major Urban,30338006,29,7.5549998,30338006022
7.1938009,3,9,28,784,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,.5,0,1,0,1,0,6,30338006,90.5,South,Major Urban,30338006,29,7.5549998,30338006023
