lnG_TOTAL_pc,hhsize,hhsize2,agehead,agehead2,cochabamba,oruro,potosi,tarija,santacruz,pando,chuquisaca,beni,rural,sublease,wall_brick,wall_wood,floor_dirt,floor_cement,fridge,radio,tv,dvd,fan,car,nbeds,nkitchens,ncomputers,sheep,hfem,dependratio,wardrobe,diningset,electricity,upm,estrato,hhweight,lnz_iris
6.044219,3,9,79,6241,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,2,1,0,1,2,1,1,1,11080,3,1320,5.3944
5.423229,3,9,27,729,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,.5,1,0,0,11089,3,2166,5.3944
6.210888,7,49,38,1444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,5,1,2,0,0,1.333333,1,1,1,11089,3,5054,5.3944
6.063754,4,16,35,1225,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,3,1,1,0,1,1,1,1,1,11089,3,2888,5.3944
6.126833,5,25,28,784,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,4,1,0,0,0,.6666667,1,0,1,11089,3,3610,5.3944
5.701138,5,25,53,2809,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,.25,1,1,1,11089,3,3610,5.3944
6.150276,3,9,22,484,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,.5,1,0,0,11089,3,2166,5.3944
6.15503,3,9,35,1225,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,3,1,0,0,1,0,1,1,1,11089,3,2166,5.3944
6.226611,3,9,21,441,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,1,11089,3,2166,5.3944
5.806345,6,36,31,961,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,11089,3,4332,5.3944
6.955877,1,1,64,4096,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,11089,3,722,5.3944
5.954007,2,4,81,6561,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,2,1,1,1,11134,1,722,5.3944
6.502411,3,9,74,5476,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,5,1,0,0,0,.5,1,1,1,11134,1,1083,5.3944
6.046381,1,1,24,576,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,11134,1,361,5.3944
6.573851,1,1,22,484,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,11134,1,361,5.3944
5.407245,3,9,33,1089,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,.5,1,0,1,11134,1,1083,5.3944
6.023841,4,16,65,4225,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,4,1,1,0,0,.3333333,1,1,1,11134,1,1444,5.3944
6.383633,4,16,50,2500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,4,1,1,0,1,.3333333,1,1,1,11134,1,1444,5.3944
6.151649,1,1,23,529,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,11134,1,361,5.3944
6.318124,4,16,34,1156,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,7,1,0,0,0,3,1,1,1,11134,1,1444,5.3944
7.434988,2,4,45,2025,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,11134,1,722,5.3944
6.841773,5,25,63,3969,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,5,2,1,0,0,.6666667,1,1,1,11134,1,1805,5.3944
5.134811,3,9,56,3136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,1,11134,1,1083,5.3944
7.085901,1,1,40,1600,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,11162,1,430,5.3944
5.471115,4,16,26,676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,1,11162,1,1720,5.3944
5.550745,4,16,28,784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,0,1,1,0,1,11162,1,1720,5.3944
5.318369,2,4,40,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,1,1,1,0,0,11162,1,860,5.3944
6.479764,1,1,22,484,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,11162,1,430,5.3944
7.059884,2,4,28,784,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,1,1,1,1,11162,1,860,5.3944
6.092776,2,4,26,676,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,0,1,1,11162,1,860,5.3944
7.077586,4,16,56,3136,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,3,1,1,0,0,0,1,1,1,11162,1,1720,5.3944
6.801511,5,25,40,1600,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,5,1,1,0,1,.6666667,1,1,1,11162,1,2150,5.3944
6.196081,3,9,53,2809,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,1,0,1,.5,1,1,1,11162,1,1290,5.3944
4.845999,6,36,45,2025,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,0,1,2,0,1,1,11162,1,2580,5.3944
7.196136,5,25,46,2116,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,5,1,1,0,0,.25,1,1,1,11162,1,2150,5.3944
5.093678,5,25,34,1156,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1.5,0,0,1,11196,7,2560,5.3944
5.065574,6,36,32,1024,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,0,2,1,0,0,11196,7,3072,5.3944
5.557275,6,36,43,1849,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,0,0,0,2,1,0,1,11196,7,3072,5.3944
6.106949,1,1,53,2809,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,11196,7,512,5.3944
6.351393,2,4,47,2209,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,2,1,0,0,1,1,0,0,1,11196,7,1024,5.3944
5.201763,5,25,48,2304,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,0,0,0,0,1,1,1,11196,7,2560,5.3944
5.763105,6,36,34,1156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,6,1,0,0,1,.2,1,1,1,11196,7,3072,5.3944
5.157702,4,16,34,1156,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,1,11196,7,2048,5.3944
5.195954,5,25,51,2601,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,0,0,1,.6666667,0,0,1,11196,7,2560,5.3944
5.483667,5,25,57,3249,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,0,0,1,0,1,0,1,11196,7,2560,5.3944
4.278164,8,64,42,1764,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,.6,0,0,1,11196,7,4096,5.3944
6.598592,5,25,66,4356,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,8,1,1,0,0,.6666667,1,1,1,11242,1,3490,5.3944
7.03384,3,9,56,3136,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,0,.5,1,1,1,11242,1,2094,5.3944
6.69461,4,16,75,5625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,4,2,1,0,0,3,1,1,1,11242,1,2792,5.3944
6.922396,1,1,32,1024,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,11242,1,698,5.3944
6.088377,4,16,38,1444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,1,1,0,1,1,1,1,1,11242,1,2792,5.3944
6.659179,3,9,25,625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,.5,1,1,1,11242,1,2094,5.3944
6.304144,3,9,58,3364,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,3,1,0,0,1,0,1,1,1,11242,1,2094,5.3944
5.738914,2,4,37,1369,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,1,1,1,11242,1,1396,5.3944
6.509848,2,4,24,576,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,1,0,0,0,1,1,1,11242,1,1396,5.3944
5.227412,3,9,74,5476,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,1,3,1,0,1,11270,1,1335,5.3944
6.161358,5,25,55,3025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,8,1,2,0,0,.25,1,1,1,11270,1,2225,5.3944
6.531953,2,4,72,5184,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,1,1,1,1,1,11270,1,890,5.3944
6.005565,3,9,69,4761,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,3,1,0,0,1,.5,1,1,1,11270,1,1335,5.3944
5.379389,10,100,60,3600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,0,0,0,.4285714,1,1,1,11270,1,4450,5.3944
6.667529,1,1,23,529,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,11270,1,445,5.3944
8.035887,1,1,31,961,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,11270,1,445,5.3944
6.375195,5,25,69,4761,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,5,1,1,0,1,.6666667,1,1,1,11270,1,2225,5.3944
8.034293,1,1,62,3844,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11270,1,445,5.3944
8.346504,2,4,64,4096,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,6,1,1,0,0,0,0,1,1,11270,1,890,5.3944
6.046283,3,9,77,5929,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,0,0,1,.5,1,1,1,11270,1,1335,5.3944
6.553457,1,1,19,361,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11278,1,549,5.3944
5.772448,1,1,28,784,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11278,1,549,5.3944
6.399324,3,9,25,625,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,1,0,1,2,1,1,1,11278,1,1647,5.3944
6.227687,3,9,48,2304,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,3,1,1,0,0,.5,1,1,1,11278,1,1647,5.3944
5.818384,4,16,48,2304,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,4,1,0,0,1,.3333333,1,1,1,11278,1,2196,5.3944
7.018381,1,1,24,576,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,11278,1,549,5.3944
6.824828,5,25,32,1024,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,7,1,1,0,0,.6666667,1,1,1,11278,1,2745,5.3944
6.170094,2,4,21,441,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,1,11278,1,1098,5.3944
8.082719,1,1,23,529,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,11278,1,549,5.3944
6.380214,4,16,65,4225,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,3,1,1,1,11278,1,2196,5.3944
5.702116,5,25,52,2704,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,5,1,1,0,0,0,1,1,1,17006,2,735,5.003946
4.680308,7,49,58,3364,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,1.333333,1,0,1,17006,2,1029,5.003946
5.317574,5,25,63,3969,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,4,1,0,0,0,.6666667,1,1,1,17006,2,735,5.003946
5.648734,5,25,46,2116,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,1,0,0,0,1.5,1,1,1,17006,2,735,5.003946
5.676922,5,25,76,5776,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,4,1,0,0,0,.25,1,1,1,17006,2,735,5.003946
5.488299,5,25,29,841,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1.5,0,1,1,17006,2,735,5.003946
4.980106,4,16,22,484,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17006,2,588,5.003946
5.530676,3,9,42,1764,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,.5,1,0,1,17006,2,441,5.003946
6.268095,1,1,26,676,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,17006,2,147,5.003946
5.85721,3,9,58,3364,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,5,1,0,0,1,0,1,1,1,17006,2,441,5.003946
5.933503,3,9,50,2500,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,3,1,0,0,1,0,0,0,1,17006,2,441,5.003946
5.588881,7,49,50,2500,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,1,0,0,0,.4,1,1,1,17006,2,1029,5.003946
5.173074,4,16,48,2304,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,17025,6,724,5.003946
5.368013,5,25,26,676,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,4,1,0,0,0,1.5,1,1,1,17025,6,905,5.003946
5.893783,1,1,56,3136,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,17025,6,181,5.003946
6.29386,1,1,59,3481,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,1,1,0,1,0,1,17025,6,181,5.003946
4.985499,5,25,33,1089,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,3,0,0,1,0,1.5,1,0,0,17025,6,905,5.003946
5.060532,5,25,38,1444,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,4,1,1,1,17025,6,905,5.003946
5.548314,3,9,40,1600,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,3,1,0,0,1,.5,0,1,1,17025,6,543,5.003946
7.33127,1,1,31,961,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17025,6,181,5.003946
5.342291,5,25,32,1024,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,1,1.5,1,0,0,17025,6,905,5.003946
4.605295,4,16,28,784,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,17025,6,724,5.003946
4.964397,3,9,18,324,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3,2,0,1,0,.5,0,0,1,17025,6,543,5.003946
5.410172,2,4,61,3721,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,17025,6,362,5.003946
5.902244,5,25,30,900,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,4,1,1,0,0,1.5,1,0,1,17055,4,1310,5.3944
5.688391,1,1,58,3364,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,17055,4,262,5.3944
4.843981,7,49,63,3969,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,.75,0,0,0,17055,4,1834,5.3944
5.214021,6,36,57,3249,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,.5,1,0,1,17055,4,1572,5.3944
5.359529,7,49,38,1444,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,3,1,0,0,0,1.333333,0,0,1,17055,4,1834,5.3944
5.510754,4,16,33,1089,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,1,0,0,0,1,0,1,1,17055,4,1048,5.3944
5.909622,1,1,29,841,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,1,1,17055,4,262,5.3944
6.526056,5,25,46,2116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,3,1,0,0,0,.6666667,0,1,1,17055,4,1310,5.3944
5.863049,4,16,44,1936,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,1,0,0,0,1,1,1,1,17055,4,1048,5.3944
5.86188,2,4,66,4356,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,3,1,0,0,0,1,1,1,1,17055,4,524,5.3944
6.159261,1,1,82,6724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,1,1,1,1,17055,4,262,5.3944
6.187514,6,36,43,1849,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,4,1,0,0,0,.5,1,1,1,17055,4,1572,5.3944
4.758412,2,4,60,3600,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17061,4,372,5.3944
6.166596,6,36,72,5184,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,5,1,0,0,0,2,1,1,1,17061,4,1116,5.3944
6.140586,4,16,54,2916,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,0,0,0,.3333333,1,1,1,17061,4,744,5.3944
6.801524,1,1,23,529,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,17061,4,186,5.3944
6.062637,2,4,44,1936,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,17061,4,372,5.3944
5.846897,3,9,54,2916,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,4,1,0,0,0,.5,1,1,1,17061,4,558,5.3944
5.731174,4,16,41,1681,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1,1,1,1,17061,4,744,5.3944
5.84247,3,9,28,784,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,.5,1,0,0,17061,4,558,5.3944
5.832298,3,9,76,5776,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,4,1,0,0,0,3,1,1,1,17061,4,558,5.3944
6.242441,2,4,28,784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,0,1,1,17061,4,372,5.3944
5.822256,4,16,34,1156,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,1,1,1,17061,4,744,5.3944
5.687337,1,1,54,2916,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17069,4,130,5.003946
6.436779,1,1,73,5329,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,17069,4,130,5.003946
5.087454,7,49,48,2304,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,4,1,0,0,1,2.5,1,1,1,17069,4,910,5.003946
5.193836,3,9,67,4489,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,17069,4,390,5.003946
5.531241,5,25,37,1369,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,1.5,1,1,0,17069,4,650,5.003946
7.51014,1,1,54,2916,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,4,2,0,0,1,0,1,1,1,17069,4,130,5.003946
6.381489,5,25,35,1225,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,5,1,0,0,0,1.5,0,1,1,17069,4,650,5.003946
5.04795,5,25,30,900,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1.5,1,0,1,17069,4,650,5.003946
6.578821,1,1,19,361,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,17069,4,130,5.003946
5.293308,5,25,78,6084,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,4,0,0,0,17069,4,650,5.003946
5.649945,2,4,18,324,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,1,17069,4,260,5.003946
4.897725,8,64,54,2916,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,17069,4,1040,5.003946
4.689756,1,1,65,4225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17084,6,251,5.3944
6.608847,1,1,49,2401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,1,1,1,17084,6,251,5.3944
4.857841,5,25,31,961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,1,1,1,17084,6,1255,5.3944
5.000758,5,25,33,1089,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1,4,0,0,0,17084,6,1255,5.3944
5.355617,5,25,60,3600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,.25,1,1,1,17084,6,1255,5.3944
5.561981,5,25,52,2704,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,.6666667,1,1,1,17084,6,1255,5.3944
5.197525,6,36,47,2209,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,5,1,0,1,0,.5,1,1,0,17084,6,1506,5.3944
5.985422,8,64,35,1225,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,4,1,0,1,0,1.666667,1,0,1,17084,6,2008,5.3944
4.676323,4,16,80,6400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,4,0,0,0,17084,6,1004,5.3944
4.126606,3,9,50,2500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,.5,0,0,0,17084,6,753,5.3944
5.117325,4,16,54,2916,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,4,1,0,1,0,.3333333,1,1,1,17084,6,1004,5.3944
4.852902,2,4,63,3969,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,17084,6,502,5.3944
4.184929,10,100,35,1225,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,17104,6,2470,5.003946
4.85679,4,16,27,729,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17104,6,988,5.003946
5.905664,1,1,14,196,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,17104,6,247,5.003946
4.560882,9,81,42,1764,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,3,1,0,1,0,3.5,1,0,1,17104,6,2223,5.003946
5.129788,4,16,36,1296,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,17104,6,988,5.003946
4.793147,3,9,16,256,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,2,0,1,0,17104,6,741,5.003946
4.982716,4,16,15,225,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,1,3,0,0,0,17104,6,988,5.003946
6.263054,3,9,31,961,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,.5,0,0,0,17104,6,741,5.003946
5.427346,5,25,42,1764,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,4,1,0,0,0,1.5,1,1,0,17104,6,1235,5.003946
5.954956,1,1,18,324,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17104,6,247,5.003946
3.424195,8,64,38,1444,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,17104,6,1976,5.003946
5.6585,4,16,40,1600,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2,0,0,0,1,1,0,1,17140,2,548,5.3944
6.05563,1,1,63,3969,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,17140,2,137,5.3944
5.733522,4,16,39,1521,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,3,1,0,0,0,1,1,1,1,17140,2,548,5.3944
6.649716,2,4,61,3721,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,6,1,0,0,0,1,1,0,1,17140,2,274,5.3944
